# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 19:23:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:\Users\aswat\AppData\Local\Temp\tmpbbcmznqt\77foye_l.json
# init = 2 (Default)
# random
#   seed = 10021
# output
#   file = C:\DataAnalytics_VSC\DataAnalytics\out\bern_1-20220308202340_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 1.11752
# Diagonal elements of inverse mass matrix:
# 0.281887
-11.4873,0.781389,1.11752,1,3,0,11.6057,0.774156
-11.5507,0.994869,1.11752,2,3,0,11.7856,0.778703
-10.5907,0.987939,1.11752,2,3,0,11.5608,0.61204
-10.6775,0.97464,1.11752,1,3,0,10.7037,0.675948
-10.5851,0.999805,1.11752,1,3,0,10.6553,0.62638
-10.9022,0.850763,1.11752,2,3,0,11.2887,0.526254
-10.7696,1,1.11752,1,1,0,10.9033,0.549954
-11.9156,0.826521,1.11752,2,3,0,11.9201,0.422076
-12.3541,0.861536,1.11752,1,1,0,12.7549,0.391767
-10.6664,0.999966,1.11752,1,3,0,12.1623,0.672868
-10.919,0.901404,1.11752,2,3,0,11.2344,0.523643
-11.6279,0.908164,1.11752,2,3,0,11.68,0.445141
-10.6309,0.99231,1.11752,1,3,0,11.5105,0.661145
-10.5967,1,1.11752,1,1,0,10.6208,0.643395
-10.9621,0.767532,1.11752,2,3,0,11.7818,0.725047
-12.9076,0.677143,1.11752,1,3,0,12.9258,0.846383
-13.1996,0.9831,1.11752,2,3,0,13.6636,0.856568
-10.9443,1,1.11752,1,3,0,12.6758,0.722803
-10.6583,1,1.11752,2,3,0,10.8871,0.577993
-10.8301,0.942235,1.11752,1,1,0,10.8399,0.538365
-10.7247,1,1.11752,2,3,0,10.7953,0.687249
-11.26,0.918704,1.11752,2,3,0,11.4064,0.480347
-11.2903,0.989416,1.11752,1,1,0,11.5216,0.477118
-11.2903,0.777195,1.11752,1,1,0,11.9262,0.477118
-10.681,1,1.11752,1,1,0,11.0796,0.571134
-10.6028,1,1.11752,1,1,0,10.6552,0.60203
-13.1614,0.47809,1.11752,1,3,0,13.261,0.345982
-10.847,1,1.11752,1,1,0,12.3564,0.535377
-10.7258,1,1.11752,2,3,0,10.8387,0.559592
-10.5877,0.823594,1.11752,2,3,0,11.5413,0.633893
-10.655,0.981094,1.11752,1,3,0,10.6694,0.579079
-11.0189,0.941715,1.11752,2,3,0,11.0217,0.509271
-11.1165,0.966237,1.11752,1,1,0,11.254,0.496773
-11.3581,0.972849,1.11752,2,3,0,11.5123,0.470136
-10.7269,1,1.11752,1,1,0,11.1457,0.559324
-10.9933,0.911087,1.11752,1,1,0,11.0169,0.51278
-11.627,0.927261,1.11752,2,3,0,11.7056,0.445215
-11.5843,1,1.11752,1,1,0,11.955,0.448925
-11.3127,0.706012,1.11752,2,3,0,13.3765,0.760473
-10.7994,1,1.11752,1,1,0,11.1779,0.701522
-10.9905,0.946478,1.11752,1,1,0,11.0264,0.728511
-10.9905,0.659511,1.11752,1,3,0,12.5813,0.728511
-10.7151,1,1.11752,1,1,0,10.919,0.685136
-10.7444,0.991187,1.11752,1,1,0,10.7798,0.691346
